dataset_idx,nsd_image_id,coco_image_id,coco_split,face_confidence,face_area_ratio,face_count,person_area_ratio,person_count,clip_face,clip_body,clip_scene,clip_word,clip_other,ocr_available,ocr_character_count,ocr_area_ratio,face_flag,body_flag,scene_flag,word_flag,confirmatory_category,exclusion_reason,face_selection_score,body_selection_score,scene_selection_score,word_selection_score
268,22138,320533,train2017,0.0,0.0,0,0.0,0,0.023309649899601936,0.5253133773803711,0.38346272706985474,0.0199746061116457,0.04793962836265564,False,0,0.0,False,False,True,False,Scene,,2.3309649899601935e-08,5.253133773803711e-07,0.38346272706985474,0.0199746061116457
269,22143,58407,train2017,0.0,0.0,0,0.0,0,0.004720423370599747,0.113083116710186,0.3527028262615204,0.1329943835735321,0.3964992165565491,False,0,0.0,False,False,True,False,Scene,,4.7204233705997465e-09,1.13083116710186e-07,0.3527028262615204,0.1329943835735321
275,22515,322008,train2017,0.0,0.0,0,0.0,0,0.005303265061229467,0.07482580095529556,0.7511790990829468,0.07169889658689499,0.09699288010597229,False,0,0.0,False,False,True,False,Scene,,5.303265061229467e-09,7.482580095529556e-08,0.7511790990829468,0.07169889658689499
280,22772,323010,train2017,0.9165557436923321,0.00757923875432526,1,0.0015865167593676797,1,0.01964053511619568,0.37435853481292725,0.4561827778816223,0.07872339338064194,0.0710948184132576,False,0,0.0,False,False,True,False,Scene,,0.006946794813092333,0.000593926089493038,0.4554590362591782,0.07872339338064194
281,22782,53842,train2017,0.0,0.0,0,0.0,0,0.012905910611152649,0.041713349521160126,0.5973996520042419,0.0763225331902504,0.27165862917900085,False,0,0.0,False,False,True,False,Scene,,1.2905910611152649e-08,4.171334952116012e-08,0.5973996520042419,0.0763225331902504
282,22794,359687,train2017,0.0,0.0,0,0.0,0,0.0012914438266307116,0.016109423711895943,0.9074255228042603,0.024062789976596832,0.05111085623502731,False,0,0.0,False,False,True,False,Scene,,1.2914438266307115e-09,1.6109423711895942e-08,0.9074255228042603,0.024062789976596832
283,22809,323182,train2017,0.0,0.0,0,0.0,0,0.1704660952091217,0.07763262838125229,0.4788816273212433,0.1975059062242508,0.07551369816064835,False,0,0.0,False,False,True,False,Scene,,1.704660952091217e-07,7.763262838125229e-08,0.4788816273212433,0.1975059062242508
284,22845,61174,train2017,0.0,0.0,0,0.0,0,0.004843167960643768,0.33085256814956665,0.6034339070320129,0.02447933331131935,0.036390990018844604,False,0,0.0,False,False,True,False,Scene,,4.843167960643768e-09,3.308525681495666e-07,0.6034339070320129,0.02447933331131935
285,22873,323397,train2017,0.0,0.0,0,0.056445394843016444,1,0.0013181306421756744,0.16893091797828674,0.659521222114563,0.023950496688485146,0.1462792456150055,False,0,0.0,False,False,True,False,Scene,,1.3181306421756745e-09,0.009535372366477621,0.6222942863249578,0.023950496688485146
286,22879,61266,train2017,0.0,0.0,0,0.03599167985026042,12,0.035545043647289276,0.396687775850296,0.4624398350715637,0.050961244851350784,0.0543661005795002,False,0,0.0,False,False,True,False,Scene,,3.554504364728927e-08,0.014277459428915723,0.44579584857766075,0.050961244851350784
288,22957,61559,train2017,0.0,0.0,0,0.0,0,0.0770535096526146,0.22125299274921417,0.39068394899368286,0.09651504456996918,0.21449443697929382,False,0,0.0,False,False,True,False,Scene,,7.705350965261459e-08,2.2125299274921417e-07,0.39068394899368286,0.09651504456996918
289,22967,534553,train2017,0.9185214889252139,0.004656055363321799,1,0.0,0,0.0016333984676748514,0.027252167463302612,0.8952039480209351,0.030395669862627983,0.04551486670970917,False,0,0.0,False,False,True,False,Scene,,0.004276686904836567,2.7252167463302612e-08,0.8952039480209351,0.030395669862627983
297,23876,65029,train2017,0.7451679629171323,0.019930795847750864,1,0.018240310855263158,2,0.010791435837745667,0.19387155771255493,0.6480820178985596,0.05788341164588928,0.08937158435583115,False,0,0.0,False,False,True,False,Scene,,0.014851790541185749,0.0035362774786710936,0.6362608004323836,0.05788341164588928
298,23883,327191,train2017,0.9967162995673855,0.02128166089965398,1,0.0,0,0.0032027196139097214,0.27745184302330017,0.6236560940742493,0.03623068705201149,0.0594586506485939,False,0,0.0,False,False,True,False,Scene,,0.021211778300551033,2.774518430233002e-07,0.6236560940742493,0.03623068705201149
303,24317,66696,train2017,0.0,0.0,0,0.0,0,0.0016518108313903213,0.019284799695014954,0.9435438513755798,0.0038582957349717617,0.03166121989488602,False,0,0.0,False,False,True,False,Scene,,1.6518108313903211e-09,1.9284799695014954e-08,0.9435438513755798,0.0038582957349717617
304,24480,67347,train2017,0.0,0.0,0,0.005151183218676815,3,0.06739187985658646,0.10554331541061401,0.6954734325408936,0.022160181775689125,0.10943122208118439,False,0,0.0,False,False,True,False,Scene,,6.739187985658646e-08,0.0005436729551866689,0.6918909214661534,0.022160181775689125
307,24560,67623,train2017,0.0,0.0,0,0.0,0,0.05131226032972336,0.030185701325535774,0.49316248297691345,0.1741950958967209,0.2511444687843323,False,0,0.0,False,False,True,False,Scene,,5.131226032972336e-08,3.0185701325535776e-08,0.49316248297691345,0.1741950958967209
309,24640,330086,train2017,0.0,0.0,0,0.014897361979166667,1,0.006984850391745567,0.27261218428611755,0.4385626018047333,0.013779068365693092,0.2680613398551941,False,0,0.0,False,False,True,False,Scene,,6.984850391745567e-09,0.004061202389241584,0.432029175975123,0.013779068365693092
314,24846,68623,train2017,0.0,0.0,0,0.0,0,0.003983343951404095,0.027485154569149017,0.9096035957336426,0.03418084606528282,0.024747125804424286,False,0,0.0,False,False,True,False,Scene,,3.983343951404095e-09,2.7485154569149016e-08,0.9096035957336426,0.03418084606528282
315,25059,246728,train2017,0.0,0.0,0,0.0018457532552083363,4,0.01822994463145733,0.21402592957019806,0.421903133392334,0.1606999784708023,0.18514101207256317,False,0,0.0,False,False,True,False,Scene,,1.822994463145733e-08,0.0003950390562031832,0.4211244043104925,0.1606999784708023
317,25111,69705,train2017,0.0,0.0,0,0.0,0,0.008367577567696571,0.07368502020835876,0.6774462461471558,0.10529515892267227,0.13520604372024536,False,0,0.0,False,False,True,False,Scene,,8.36757756769657e-09,7.368502020835876e-08,0.6774462461471558,0.10529515892267227
330,25588,333654,train2017,0.0,0.0,0,0.00046571712239583255,4,0.003783917985856533,0.1915465146303177,0.6884244680404663,0.011638037860393524,0.10460709035396576,False,0,0.0,False,False,True,False,Scene,,3.783917985856533e-09,8.920649159858279e-05,0.6881038569782236,0.011638037860393524
333,25702,334048,train2017,0.8904257211555258,0.015551557093425606,1,0.0,0,0.020241761580109596,0.39146849513053894,0.39454635977745056,0.07770442217588425,0.11603901535272598,False,0,0.0,False,False,True,False,Scene,,0.013847506440004828,3.9146849513053894e-07,0.39454635977745056,0.07770442217588425
334,25711,71927,train2017,0.0,0.0,0,0.0030244939853556474,2,0.009878520853817463,0.1367095410823822,0.6408403515815735,0.030514787882566452,0.1820567399263382,False,0,0.0,False,False,True,False,Scene,,9.878520853817462e-09,0.00041347718474439576,0.6389021337926418,0.030514787882566452
338,25906,72715,train2017,0.0,0.0,0,0.0,0,0.00794344674795866,0.313670814037323,0.5168184638023376,0.034270018339157104,0.12729723751544952,False,0,0.0,False,False,True,False,Scene,,7.94344674795866e-09,3.13670814037323e-07,0.5168184638023376,0.034270018339157104
342,26163,335824,train2017,0.0,0.0,0,0.0899595694986979,4,0.010425388813018799,0.3664332330226898,0.49717235565185547,0.05618701130151749,0.06978197395801544,False,0,0.0,False,True,True,False,,ambiguous_confirmatory_categories,1.0425388813018798e-08,0.03296417589273723,0.452446944570761,0.05618701130151749
344,26292,281567,train2017,0.0,0.0,0,0.0,0,0.009149542078375816,0.09300050884485245,0.7274026274681091,0.006583459675312042,0.163863867521286,False,0,0.0,False,False,True,False,Scene,,9.149542078375815e-09,9.300050884485245e-08,0.7274026274681091,0.006583459675312042
345,26307,336374,train2017,0.0,0.0,0,0.015589679632611243,12,0.0032155371736735106,0.13954348862171173,0.715427815914154,0.019667934626340866,0.12214526534080505,False,0,0.0,False,False,True,False,Scene,,3.2155371736735106e-09,0.002175438282429418,0.7042745254637937,0.019667934626340866
347,26372,74461,train2017,0.9562965480424117,0.0192719723183391,1,0.003592957772248241,5,0.03711744025349617,0.26813092827796936,0.599717378616333,0.030475890263915062,0.06455831974744797,False,0,0.0,False,False,True,False,Scene,,0.018429720601996595,0.0009633831027364657,0.5975626193996811,0.030475890263915062
349,26458,74828,train2017,0.0,0.0,0,0.0,0,0.24990913271903992,0.11883237957954407,0.4061988294124603,0.05266280099749565,0.17239676415920258,False,0,0.0,False,False,True,False,Scene,,2.499091327190399e-07,1.1883237957954406e-07,0.4061988294124603,0.05266280099749565
350,26598,337479,train2017,0.0,0.0,0,0.0,0,0.006138594355434179,0.34466493129730225,0.5613147616386414,0.01580865867435932,0.07207310199737549,False,0,0.0,False,False,True,False,Scene,,6.138594355434179e-09,3.446649312973022e-07,0.5613147616386414,0.01580865867435932
351,26720,274776,train2017,0.0,0.0,0,0.0,0,0.009191771037876606,0.10620822757482529,0.7636688351631165,0.0790829285979271,0.04184829071164131,False,0,0.0,False,False,True,False,Scene,,9.191771037876606e-09,1.0620822757482529e-07,0.7636688351631165,0.0790829285979271
354,26909,338670,train2017,0.0,0.0,0,0.023765845387554586,11,0.0017259706510230899,0.04177860915660858,0.8069009184837341,0.08882425725460052,0.06077029928565025,False,0,0.0,False,False,True,False,Scene,,1.7259706510230898e-09,0.0009929039657230318,0.7877242360119739,0.08882425725460052
365,27878,80275,train2017,0.0,0.0,0,0.0,0,0.0227370448410511,0.09419786185026169,0.6232178807258606,0.1219848096370697,0.13786238431930542,False,0,0.0,False,False,True,False,Scene,,2.27370448410511e-08,9.419786185026168e-08,0.6232178807258606,0.1219848096370697
372,28286,81841,train2017,0.0,0.0,0,0.0,0,0.00886607076972723,0.06357895582914352,0.5340547561645508,0.06859082728624344,0.32490938901901245,False,0,0.0,False,False,True,False,Scene,,8.86607076972723e-09,6.357895582914352e-08,0.5340547561645508,0.06859082728624344
373,28303,46372,train2017,0.0,0.0,0,0.04617343786592508,4,0.009170185774564743,0.2032461315393448,0.7175528407096863,0.012222081422805786,0.057808808982372284,False,0,0.0,False,False,True,False,Scene,,9.170185774564742e-09,0.009384572626121572,0.6844209592036595,0.012222081422805786
376,28341,450584,train2017,0.0,0.0,0,0.0,0,0.007542932406067848,0.1387370228767395,0.57533860206604,0.0309361070394516,0.24744531512260437,False,0,0.0,False,False,True,False,Scene,,7.542932406067848e-09,1.3873702287673949e-07,0.57533860206604,0.0309361070394516
379,28487,82650,train2017,0.0,0.0,0,0.0,0,0.013970908708870411,0.053814616054296494,0.641006350517273,0.09952392429113388,0.19168412685394287,False,0,0.0,False,False,True,False,Scene,,1.397090870887041e-08,5.381461605429649e-08,0.641006350517273,0.09952392429113388
380,28524,82770,train2017,0.0,0.0,0,0.0,0,0.007835146971046925,0.13871504366397858,0.6879920959472656,0.03414144366979599,0.13131622970104218,False,0,0.0,False,False,True,False,Scene,,7.835146971046924e-09,1.3871504366397857e-07,0.6879920959472656,0.03414144366979599
382,28689,83393,train2017,0.0,0.0,0,0.0,0,0.05573328956961632,0.0770607590675354,0.7169073224067688,0.038217611610889435,0.11208105087280273,False,0,0.0,False,False,True,False,Scene,,5.573328956961631e-08,7.70607590675354e-08,0.7169073224067688,0.038217611610889435
386,28788,83738,train2017,0.0,0.0,0,0.0,0,0.005543032195419073,0.28780195116996765,0.5685673356056213,0.04776576906442642,0.09032197296619415,False,0,0.0,False,False,True,False,Scene,,5.543032195419073e-09,2.8780195116996765e-07,0.5685673356056213,0.04776576906442642
389,29010,346754,train2017,0.0,0.0,0,0.0,0,0.001006493461318314,0.03895910829305649,0.8495509624481201,0.003105970798060298,0.10737747699022293,False,0,0.0,False,False,True,False,Scene,,1.006493461318314e-09,3.8959108293056485e-08,0.8495509624481201,0.003105970798060298
392,29568,86811,train2017,0.9577565009345269,0.017987543252595155,1,0.0,0,0.029176611453294754,0.29263874888420105,0.5171485543251038,0.06508980691432953,0.0959462821483612,False,0,0.0,False,False,True,False,Scene,,0.017227686486013995,2.9263874888420103e-07,0.5171485543251038,0.06508980691432953
393,29660,87126,train2017,0.0,0.0,0,0.0,0,0.0013130629668012261,0.050367724150419235,0.8737894892692566,0.008605371229350567,0.06592442095279694,False,0,0.0,False,False,True,False,Scene,,1.313062966801226e-09,5.036772415041923e-08,0.8737894892692566,0.008605371229350567
394,29663,87146,train2017,0.0,0.0,0,0.0,0,0.008075926452875137,0.08489281684160233,0.7892972230911255,0.07617191970348358,0.041562169790267944,False,0,0.0,False,False,True,False,Scene,,8.075926452875137e-09,8.489281684160233e-08,0.7892972230911255,0.07617191970348358
395,29680,349363,train2017,0.0,0.0,0,0.0007998221028645832,3,0.04795357584953308,0.27027642726898193,0.40908053517341614,0.07559294998645782,0.19709646701812744,False,0,0.0,False,False,True,False,Scene,,4.795357584953308e-08,0.0002161730604130037,0.4087533435195328,0.07559294998645782
398,29886,320508,train2017,0.0,0.0,0,0.0,0,0.01795792765915394,0.12115100771188736,0.6393169164657593,0.10382121801376343,0.11775293201208115,False,0,0.0,False,False,True,False,Scene,,1.7957927659153937e-08,1.2115100771188735e-07,0.6393169164657593,0.10382121801376343
401,30081,88835,train2017,0.0,0.0,0,0.0,0,0.049542445689439774,0.05023641139268875,0.3869311809539795,0.39924338459968567,0.1140466034412384,False,0,0.0,False,False,True,False,Scene,,4.954244568943977e-08,5.023641139268875e-08,0.3869311809539795,0.39924338459968567
402,30373,89908,train2017,0.0,0.0,0,0.010066589680989581,1,0.021425357088446617,0.3208874464035034,0.48680758476257324,0.040598783642053604,0.13028088212013245,False,0,0.0,False,False,True,False,Scene,,2.1425357088446617e-08,0.003230242256724605,0.4819070925531748,0.040598783642053604
407,30601,352861,train2017,0.0,0.0,0,0.0,0,0.07359851151704788,0.2935028672218323,0.3645213544368744,0.1110462173819542,0.15733106434345245,False,0,0.0,False,False,True,False,Scene,,7.359851151704787e-08,2.9350286722183226e-07,0.3645213544368744,0.1110462173819542
409,30672,90994,train2017,0.0,0.0,0,0.0,0,0.023349884897470474,0.04827433452010155,0.6731774210929871,0.14678125083446503,0.10841710865497589,False,0,0.0,False,False,True,False,Scene,,2.3349884897470474e-08,4.827433452010154e-08,0.6731774210929871,0.14678125083446503
410,30674,91005,train2017,0.0,0.0,0,0.0,0,0.012403667904436588,0.045642051845788956,0.7683001160621643,0.056748200207948685,0.11690595746040344,False,0,0.0,False,False,True,False,Scene,,1.2403667904436588e-08,4.564205184578895e-08,0.7683001160621643,0.056748200207948685
412,30856,364806,train2017,0.0,0.0,0,0.0,0,0.0010195191716775298,0.03191876411437988,0.9063931703567505,0.02045128308236599,0.04021725058555603,False,0,0.0,False,False,True,False,Scene,,1.0195191716775298e-09,3.191876411437988e-08,0.9063931703567505,0.02045128308236599
413,30887,91784,train2017,0.0,0.0,0,0.0,0,0.032652348279953,0.31097084283828735,0.4596298038959503,0.029644519090652466,0.16710248589515686,False,0,0.0,False,False,True,False,Scene,,3.2652348279953004e-08,3.1097084283828735e-07,0.4596298038959503,0.029644519090652466
414,30922,354045,train2017,0.0,0.0,0,0.03717521058987118,2,0.006355112884193659,0.09007855504751205,0.7793110609054565,0.07100795209407806,0.053247302770614624,False,0,0.0,False,False,True,False,Scene,,6.355112884193659e-09,0.0033486892535225642,0.7503400081012803,0.07100795209407806
419,31064,92353,train2017,0.0,0.0,0,0.00417897966101695,1,0.002684840001165867,0.08150413632392883,0.813687264919281,0.014759104698896408,0.08736464381217957,False,0,0.0,False,False,True,False,Scene,,2.684840001165867e-09,0.00034060412798645135,0.8102868823887548,0.014759104698896408
420,31123,354761,train2017,0.0,0.0,0,0.0,0,0.015910480171442032,0.3806854486465454,0.5411962270736694,0.029189487919211388,0.03301828354597092,False,0,0.0,False,False,True,False,Scene,,1.5910480171442032e-08,3.806854486465454e-07,0.5411962270736694,0.029189487919211388
421,31233,59194,train2017,0.0,0.0,0,0.0,0,0.005553634371608496,0.027123035863041878,0.8290831446647644,0.02192731387913227,0.11631284654140472,False,0,0.0,False,False,True,False,Scene,,5.553634371608495e-09,2.7123035863041875e-08,0.8290831446647644,0.02192731387913227
425,31747,357074,train2017,0.0,0.0,0,0.04484567506602113,5,0.0069936648942530155,0.21067412197589874,0.5603999495506287,0.03788018971681595,0.18405207991600037,False,0,0.0,False,False,True,False,Scene,,6.993664894253015e-09,0.009447823218950456,0.5352684355060665,0.03788018971681595
428,31837,95337,train2017,0.0,0.0,0,0.0,0,0.006019129883497953,0.413689523935318,0.4542355537414551,0.01590535417199135,0.11015041917562485,False,0,0.0,False,False,True,False,Scene,,6.019129883497953e-09,4.13689523935318e-07,0.4542355537414551,0.01590535417199135
430,31964,95828,train2017,0.0,0.0,0,0.0,0,0.010354005731642246,0.28154492378234863,0.6200196743011475,0.04572363942861557,0.04235784336924553,False,0,0.0,False,False,True,False,Scene,,1.0354005731642246e-08,2.815449237823486e-07,0.6200196743011475,0.04572363942861557
431,32053,96161,train2017,0.0,0.0,0,0.0,0,0.0013371907407417893,0.10219309478998184,0.7952194809913635,0.032328154891729355,0.06892208009958267,False,0,0.0,False,False,True,False,Scene,,1.3371907407417893e-09,1.0219309478998184e-07,0.7952194809913635,0.032328154891729355
435,32625,98480,train2017,0.0,0.0,0,0.0,0,0.0009275299962610006,0.04106128215789795,0.8646327257156372,0.0069798873737454414,0.08639860153198242,False,0,0.0,False,False,True,False,Scene,,9.275299962610006e-10,4.106128215789795e-08,0.8646327257156372,0.0069798873737454414
437,32716,147547,train2017,0.8197499123446954,0.0144,1,0.0,0,0.0025520913768559694,0.058402277529239655,0.6098135709762573,0.11262380331754684,0.21660828590393066,False,0,0.0,False,False,True,False,Scene,,0.011804398737763613,5.8402277529239653e-08,0.6098135709762573,0.11262380331754684
441,32891,361648,train2017,0.0,0.0,0,0.0,0,0.0021165963262319565,0.03524694964289665,0.7079363465309143,0.022318167611956596,0.23238196969032288,False,0,0.0,False,False,True,False,Scene,,2.1165963262319565e-09,3.524694964289665e-08,0.7079363465309143,0.022318167611956596
442,32910,99580,train2017,0.0,0.0,0,0.0,0,0.001247880281880498,0.04632846266031265,0.8886178731918335,0.011557168327271938,0.05224858969449997,False,0,0.0,False,False,True,False,Scene,,1.247880281880498e-09,4.632846266031265e-08,0.8886178731918335,0.011557168327271938
445,33189,100599,train2017,0.0,0.0,0,0.052265511014344256,3,0.0722457692027092,0.23760424554347992,0.4026399254798889,0.0933448076248169,0.19416528940200806,False,0,0.0,False,False,True,False,Scene,,7.224576920270919e-08,0.012418507312507706,0.38159574401990504,0.0933448076248169
446,33245,100863,train2017,0.0,0.0,0,0.0,0,0.008029291406273842,0.3043340742588043,0.5487419962882996,0.038074299693107605,0.10082034766674042,False,0,0.0,False,False,True,False,Scene,,8.029291406273841e-09,3.0433407425880433e-07,0.5487419962882996,0.038074299693107605
447,33289,101069,train2017,0.0,0.0,0,0.006783783203125,3,0.18304647505283356,0.2607770264148712,0.3896922171115875,0.09014551341533661,0.07633882015943527,False,0,0.0,False,False,True,False,Scene,,1.8304647505283356e-07,0.0017690548115540878,0.3870486295947574,0.09014551341533661
450,33752,365003,train2017,0.8591489174335465,0.02267681660899654,1,0.0,0,0.0035708167124539614,0.13508695363998413,0.6578695178031921,0.03930976986885071,0.16416291892528534,False,0,0.0,False,False,True,False,Scene,,0.019482762440458445,1.3508695363998412e-07,0.6578695178031921,0.03930976986885071
455,34089,104081,train2017,0.82406097348901,0.005669204152249135,1,0.0,0,0.009632411412894726,0.11721750348806381,0.8052273392677307,0.021030353382229805,0.04689238592982292,False,0,0.0,False,False,True,False,Scene,,0.00467176989261036,1.1721750348806381e-07,0.8052273392677307,0.021030353382229805
457,34186,104502,train2017,0.0,0.0,0,0.0,0,0.007142583839595318,0.237163245677948,0.6492149829864502,0.055770792067050934,0.050708360970020294,False,0,0.0,False,False,True,False,Scene,,7.142583839595317e-09,2.37163245677948e-07,0.6492149829864502,0.055770792067050934
459,34418,367552,train2017,0.0,0.0,0,0.1390233354492187,12,0.011579534970223904,0.18131741881370544,0.6063699126243591,0.1363935023546219,0.06433966755867004,False,0,0.0,False,False,True,False,Scene,,1.1579534970223903e-08,0.02520735233852425,0.5220703448552694,0.1363935023546219
463,34845,369230,train2017,0.0,0.0,0,0.0,0,0.003329730127006769,0.020007401704788208,0.8680782914161682,0.006451686844229698,0.1021329015493393,False,0,0.0,False,False,True,False,Scene,,3.329730127006769e-09,2.0007401704788207e-08,0.8680782914161682,0.006451686844229698
464,34850,369253,train2017,0.0,0.0,0,0.0012262474325117373,2,0.10231778025627136,0.04171277955174446,0.7306455969810486,0.058342739939689636,0.06698118150234222,False,0,0.0,False,False,True,False,Scene,,1.0231778025627135e-07,5.1150188828254746e-05,0.7297496446936745,0.058342739939689636
468,35129,370369,train2017,0.0,0.0,0,0.0,0,0.0027573660481721163,0.07478515058755875,0.8611869812011719,0.019253933802247047,0.042016614228487015,False,0,0.0,False,False,True,False,Scene,,2.757366048172116e-09,7.478515058755874e-08,0.8611869812011719,0.019253933802247047
469,35743,110611,train2017,0.0,0.0,0,0.0,0,0.000614829536061734,0.07402968406677246,0.8864102363586426,0.007428920827805996,0.031516339629888535,False,0,0.0,False,False,True,False,Scene,,6.148295360617339e-10,7.402968406677245e-08,0.8864102363586426,0.007428920827805996
470,35752,372775,train2017,0.0,0.0,0,0.0,0,0.006820978131145239,0.13636714220046997,0.6316784024238586,0.09261992573738098,0.1325135976076126,False,0,0.0,False,False,True,False,Scene,,6.8209781311452385e-09,1.3636714220046997e-07,0.6316784024238586,0.09261992573738098
478,36576,114077,train2017,0.0,0.0,0,0.0,0,0.028326064348220825,0.057371363043785095,0.7790976166725159,0.05349608510732651,0.08170882612466812,False,0,0.0,False,False,True,False,Scene,,2.8326064348220825e-08,5.737136304378509e-08,0.7790976166725159,0.05349608510732651
480,36629,114274,train2017,0.0,0.0,0,0.0,0,0.006864794529974461,0.11911456286907196,0.7195732593536377,0.07231363654136658,0.08213376998901367,False,0,0.0,False,False,True,False,Scene,,6.86479452997446e-09,1.1911456286907195e-07,0.7195732593536377,0.07231363654136658
484,36910,377576,train2017,0.0,0.0,0,0.0,0,0.060595687478780746,0.24465543031692505,0.5082772970199585,0.037447240203619,0.1490243673324585,False,0,0.0,False,False,True,False,Scene,,6.059568747878074e-08,2.44655430316925e-07,0.5082772970199585,0.037447240203619
486,36974,115637,train2017,0.0,0.0,0,0.0,0,0.0014673999976366758,0.011014088988304138,0.9522333145141602,0.012110555544495583,0.02317463792860508,False,0,0.0,False,False,True,False,Scene,,1.4673999976366758e-09,1.1014088988304138e-08,0.9522333145141602,0.012110555544495583
488,37059,115967,train2017,0.0,0.0,0,0.0,0,0.045182108879089355,0.14101223647594452,0.617747962474823,0.015676962211728096,0.18038077652454376,False,0,0.0,False,False,True,False,Scene,,4.5182108879089354e-08,1.410122364759445e-07,0.617747962474823,0.015676962211728096
489,37221,116588,train2017,0.0,0.0,0,0.0,0,0.0046652862802147865,0.10172711312770844,0.7687540650367737,0.020060831680893898,0.1047927662730217,False,0,0.0,False,False,True,False,Scene,,4.665286280214786e-09,1.0172711312770844e-07,0.7687540650367737,0.020060831680893898
491,37436,150636,train2017,0.0,0.0,0,0.04521471176147461,14,0.0033899382688105106,0.025915388017892838,0.9538622498512268,0.006695685442537069,0.010136675089597702,False,0,0.0,False,False,True,False,Scene,,3.3899382688105105e-09,0.0011717567994157974,0.9107336431640519,0.006695685442537069
494,37736,380729,train2017,0.0,0.0,0,0.0,0,0.003989039920270443,0.07329040765762329,0.8574701547622681,0.035747792571783066,0.029502661898732185,False,0,0.0,False,False,True,False,Scene,,3.989039920270443e-09,7.329040765762329e-08,0.8574701547622681,0.035747792571783066
495,37801,380989,train2017,0.0,0.0,0,0.0,0,0.002543037524446845,0.017760908231139183,0.8485479354858398,0.04324287548661232,0.08790523558855057,False,0,0.0,False,False,True,False,Scene,,2.543037524446845e-09,1.776090823113918e-08,0.8485479354858398,0.04324287548661232
496,37927,282032,train2017,0.0,0.0,0,0.0008657446574941447,2,0.0017860052175819874,0.3191109299659729,0.5362000465393066,0.037396062165498734,0.10550694912672043,False,0,0.0,False,False,True,False,Scene,,1.7860052175819872e-09,0.0002762685827660292,0.5357358342136671,0.037396062165498734
497,38022,119669,train2017,0.0,0.0,0,0.0,0,0.007637861650437117,0.02603626437485218,0.8091074824333191,0.05728680640459061,0.09993159025907516,False,0,0.0,False,False,True,False,Scene,,7.637861650437117e-09,2.6036264374852178e-08,0.8091074824333191,0.05728680640459061
499,38060,381961,train2017,0.0,0.0,0,0.0,0,0.02726769633591175,0.1400456577539444,0.6305436491966248,0.05422668159008026,0.1479162871837616,False,0,0.0,False,False,True,False,Scene,,2.726769633591175e-08,1.4004565775394438e-07,0.6305436491966248,0.05422668159008026
500,38246,353175,train2017,0.0,0.0,0,0.0,0,0.017810767516493797,0.17259109020233154,0.587763786315918,0.10457073152065277,0.11726364493370056,False,0,0.0,False,False,True,False,Scene,,1.7810767516493796e-08,1.7259109020233152e-07,0.587763786315918,0.10457073152065277
501,38278,120655,train2017,0.0,0.0,0,0.016934902846896957,2,0.026501033455133438,0.4043421149253845,0.42543137073516846,0.08029880374670029,0.063426673412323,False,0,0.0,False,False,True,False,Scene,,2.6501033455133438e-08,0.0068474944331702306,0.4182267318037462,0.08029880374670029
502,38297,382890,train2017,0.0,0.0,0,0.0,0,0.01803157851099968,0.44999274611473083,0.4147282838821411,0.0679645985364914,0.04928288236260414,False,0,0.0,False,False,True,False,Scene,,1.8031578510999678e-08,4.499927461147308e-07,0.4147282838821411,0.0679645985364914
508,38641,384235,train2017,0.0,0.0,0,0.0,0,0.006641116458922625,0.17718419432640076,0.6442047953605652,0.10877718031406403,0.06319275498390198,False,0,0.0,False,False,True,False,Scene,,6.641116458922624e-09,1.7718419432640075e-07,0.6442047953605652,0.10877718031406403
510,38817,122776,train2017,0.0,0.0,0,0.0,0,0.019794611260294914,0.21177594363689423,0.6817564964294434,0.03384626656770706,0.05282672494649887,False,0,0.0,False,False,True,False,Scene,,1.9794611260294913e-08,2.1177594363689422e-07,0.6817564964294434,0.03384626656770706
511,38829,122811,train2017,0.0,0.0,0,0.0,0,0.05823357775807381,0.1902458369731903,0.5381410121917725,0.04212036356329918,0.17125922441482544,False,0,0.0,False,False,True,False,Scene,,5.8233577758073806e-08,1.902458369731903e-07,0.5381410121917725,0.04212036356329918
512,38853,282631,train2017,0.0,0.0,0,0.0,0,0.07101685553789139,0.3298317790031433,0.4794413149356842,0.05635351315140724,0.06335651129484177,False,0,0.0,False,False,True,False,Scene,,7.101685553789138e-08,3.298317790031433e-07,0.4794413149356842,0.05635351315140724
513,38978,282707,train2017,0.0,0.0,0,0.0,0,0.010054848156869411,0.3812377452850342,0.4186917841434479,0.05423089489340782,0.13578473031520844,False,0,0.0,False,False,True,False,Scene,,1.0054848156869411e-08,3.812377452850342e-07,0.4186917841434479,0.05423089489340782
518,39298,124747,train2017,0.0,0.0,0,0.0,0,0.0028887868393212557,0.04939879849553108,0.8796806931495667,0.04152557998895645,0.026506157591938972,False,0,0.0,False,False,True,False,Scene,,2.8887868393212556e-09,4.939879849553108e-08,0.8796806931495667,0.04152557998895645
521,39509,125586,train2017,0.0,0.0,0,0.0,0,0.006317900028079748,0.3557376265525818,0.5754774212837219,0.03783281892538071,0.024634303525090218,False,0,0.0,False,False,True,False,Scene,,6.317900028079748e-09,3.557376265525818e-07,0.5754774212837219,0.03783281892538071
523,39553,125725,train2017,0.0,0.0,0,0.005020042643229167,2,0.00035252372617833316,0.0225231871008873,0.9348632097244263,0.02522978000342846,0.01703120581805706,False,0,0.0,False,False,True,False,Scene,,3.5252372617833314e-10,0.00011306735970788335,0.9301701565460235,0.02522978000342846
